,states,year,quarter,district,trans_counts,amount
10932,tamil-nadu,2018,3,krishnagiri district,421247,853575950.8987745
10933,tamil-nadu,2018,3,cuddalore district,187987,378478273.9443118
10934,tamil-nadu,2018,3,kancheepuram district,766192,1416878619.3813162
10935,tamil-nadu,2018,3,tiruppur district,583538,1259741718.039976
10936,tamil-nadu,2018,3,dharmapuri district,147916,329348880.6186586
10937,tamil-nadu,2018,3,thoothukkudi district,89821,169828310.2675374
10938,tamil-nadu,2018,3,thanjavur district,278585,420498499.66842794
10939,tamil-nadu,2018,3,madurai district,322515,702347696.9219126
10940,tamil-nadu,2018,3,tiruvannamalai district,147281,281481591.55415595
10941,tamil-nadu,2018,3,salem district,484460,980781000.3982489
10942,tamil-nadu,2018,3,nagapattinam district,62869,130013330.05042382
10943,tamil-nadu,2018,3,tirupathur district,81720,169304781.62115562
10944,tamil-nadu,2018,3,ariyalur district,38743,96680828.68223691
10945,tamil-nadu,2018,3,chennai district,5887343,10122319547.13798
10946,tamil-nadu,2018,3,the nilgiris district,103580,182889097.6750018
10947,tamil-nadu,2018,3,erode district,266272,545919227.8032167
10948,tamil-nadu,2018,3,karur district,96467,215593652.68871722
10949,tamil-nadu,2018,3,kallakkurichi district,74082,159528291.0690003
10950,tamil-nadu,2018,3,viluppuram district,131381,258888256.9373624
10951,tamil-nadu,2018,3,pudukkottai district,88258,194004461.8895409
10952,tamil-nadu,2018,3,perambalur district,30141,63352508.73676075
10953,tamil-nadu,2018,3,coimbatore district,1469560,2559173878.211163
10954,tamil-nadu,2018,3,virudhunagar district,93460,204113703.4823013
10955,tamil-nadu,2018,3,dindigul district,169183,369315588.0269084
10956,tamil-nadu,2018,3,sivaganga district,83843,201469521.9158269
10957,tamil-nadu,2018,3,tenkasi district,79752,137939888.5906233
10958,tamil-nadu,2018,3,chengalpattu district,1337462,2362109205.940035
10959,tamil-nadu,2018,3,kanniyakumari district,98676,207727734.9880998
10960,tamil-nadu,2018,3,tirunelveli district,129280,265496869.7978359
10961,tamil-nadu,2018,3,thiruvallur district,957503,1926378414.664647
10962,tamil-nadu,2018,3,theni district,74842,164986424.99007928
10963,tamil-nadu,2018,3,ranipet district,104100,201826720.6535424
10964,tamil-nadu,2018,3,namakkal district,226575,464581650.06138545
10965,tamil-nadu,2018,3,vellore district,209932,386936905.8516408
10966,tamil-nadu,2018,3,thiruvarur district,45989,92064901.75965646
10967,tamil-nadu,2018,4,tiruchirappalli district,521026,1117403132.556823
10968,tamil-nadu,2018,4,ramanathapuram district,90608,207229163.5948879
10969,tamil-nadu,2018,4,krishnagiri district,593519,1260396240.123799
10970,tamil-nadu,2018,4,cuddalore district,294247,572315407.3945904
10971,tamil-nadu,2018,4,kancheepuram district,1161731,2100098547.5513413
10972,tamil-nadu,2018,4,tiruppur district,811860,1780229997.978594
10973,tamil-nadu,2018,4,dharmapuri district,247249,536806090.41265815
10974,tamil-nadu,2018,4,thoothukkudi district,141155,272818734.9901414
10975,tamil-nadu,2018,4,thanjavur district,278646,542255739.7365916
10976,tamil-nadu,2018,4,madurai district,474612,1067216902.88037
10977,tamil-nadu,2018,4,tiruvannamalai district,242571,468651175.40105104
10978,tamil-nadu,2018,4,salem district,696312,1471377592.286099
10979,tamil-nadu,2018,4,nagapattinam district,96224,186021593.0036568
10980,tamil-nadu,2018,4,tirupathur district,143871,291583053.6924112
10981,tamil-nadu,2018,4,ariyalur district,62904,129214698.2049112
10982,tamil-nadu,2018,4,chennai district,8007699,14632395110.56675
10983,tamil-nadu,2018,4,the nilgiris district,134481,283004973.0986871
10984,tamil-nadu,2018,4,erode district,386966,835595470.3091648
10985,tamil-nadu,2018,4,karur district,146709,306020888.90528935
10986,tamil-nadu,2018,4,kallakkurichi district,126126,268522823.9222555
10987,tamil-nadu,2018,4,viluppuram district,214391,408880677.5429604
10988,tamil-nadu,2018,4,pudukkottai district,138821,301769878.2607471
10989,tamil-nadu,2018,4,perambalur district,50639,104392907.1335365
10990,tamil-nadu,2018,4,coimbatore district,1902305,3656789906.0199094
10991,tamil-nadu,2018,4,virudhunagar district,157442,327805716.231165
10992,tamil-nadu,2018,4,dindigul district,243534,559786657.1867274
10993,tamil-nadu,2018,4,sivaganga district,128594,293589030.5548705
10994,tamil-nadu,2018,4,tenkasi district,106431,205216635.26106247
10995,tamil-nadu,2018,4,chengalpattu district,1974233,3371036660.9159293
10996,tamil-nadu,2018,4,kanniyakumari district,151693,344942162.4855958
10997,tamil-nadu,2018,4,tirunelveli district,167911,383033218.90277904
10998,tamil-nadu,2018,4,thiruvallur district,1578958,2979682370.963098
10999,tamil-nadu,2018,4,theni district,113542,276985851.7403515
11000,tamil-nadu,2018,4,ranipet district,185758,354380535.4720969
11001,tamil-nadu,2018,4,namakkal district,297669,682145913.4085293
11002,tamil-nadu,2018,4,vellore district,311703,577960235.4731153
11003,tamil-nadu,2018,4,thiruvarur district,75304,144518281.7328139
11004,tamil-nadu,2019,1,tiruchirappalli district,739515,1460934059.6618772
11005,tamil-nadu,2019,1,ramanathapuram district,117510,261212990.57586712
11006,tamil-nadu,2019,1,krishnagiri district,848874,1549327562.475432
11007,tamil-nadu,2019,1,cuddalore district,371882,699951874.4703772
11008,tamil-nadu,2019,1,kancheepuram district,1732340,2735468905.1703753
11009,tamil-nadu,2019,1,tiruppur district,1078231,2186722074.2626576
11010,tamil-nadu,2019,1,dharmapuri district,331500,668652808.0588444
11011,tamil-nadu,2019,1,thoothukkudi district,180015,359895560.14600235
11012,tamil-nadu,2019,1,thanjavur district,405498,669639245.9756603
11013,tamil-nadu,2019,1,madurai district,662080,1386372054.513937
11014,tamil-nadu,2019,1,tiruvannamalai district,335517,587600686.1729097
11015,tamil-nadu,2019,1,salem district,949562,1916555034.695397
11016,tamil-nadu,2019,1,nagapattinam district,124400,244377942.6722074
11017,tamil-nadu,2019,1,tirupathur district,202883,385038982.587596
11018,tamil-nadu,2019,1,ariyalur district,73816,152352863.7204273
11019,tamil-nadu,2019,1,chennai district,11642449,18810971714.513683
11020,tamil-nadu,2019,1,the nilgiris district,158492,309832942.5684387
11021,tamil-nadu,2019,1,erode district,530256,1057858607.5326339
11022,tamil-nadu,2019,1,karur district,185137,377068327.0145311
11023,tamil-nadu,2019,1,kallakkurichi district,156496,337609667.6977157
11024,tamil-nadu,2019,1,viluppuram district,286859,514030368.82836896
11025,tamil-nadu,2019,1,pudukkottai district,184227,348619009.3228488
11026,tamil-nadu,2019,1,perambalur district,67010,140622320.1727047
11027,tamil-nadu,2019,1,coimbatore district,2709665,5072064993.630945
11028,tamil-nadu,2019,1,virudhunagar district,222473,434593501.06841797
11029,tamil-nadu,2019,1,dindigul district,296645,653290732.3983055
11030,tamil-nadu,2019,1,sivaganga district,159965,364945762.4726825
11031,tamil-nadu,2019,1,tenkasi district,126012,235423158.3782131
11032,tamil-nadu,2019,1,chengalpattu district,3285713,4918695631.396447
11033,tamil-nadu,2019,1,kanniyakumari district,181053,403789101.66413933
11034,tamil-nadu,2019,1,tirunelveli district,206676,446437662.99563986
11035,tamil-nadu,2019,1,thiruvallur district,2305713,3957616692.241628
11036,tamil-nadu,2019,1,theni district,141271,316272934.58338934
11037,tamil-nadu,2019,1,ranipet district,275147,468967113.3991915
11038,tamil-nadu,2019,1,namakkal district,381248,779612379.6185098
11039,tamil-nadu,2019,1,vellore district,521653,796074971.7121506
11040,tamil-nadu,2019,1,thiruvarur district,97262,195536577.76177222
11041,tamil-nadu,2019,2,tiruchirappalli district,776306,1748258486.294492
11042,tamil-nadu,2019,2,ramanathapuram district,123783,296811295.8616359
11043,tamil-nadu,2019,2,krishnagiri district,663016,1504554589.80862
11044,tamil-nadu,2019,2,cuddalore district,338724,724326506.6539905
11045,tamil-nadu,2019,2,kancheepuram district,1656532,2936409443.598878
11046,tamil-nadu,2019,2,tiruppur district,1179119,2631888252.799778
11047,tamil-nadu,2019,2,dharmapuri district,323447,750439298.4748436
11048,tamil-nadu,2019,2,thoothukkudi district,185632,412772487.6535857
11049,tamil-nadu,2019,2,thanjavur district,339651,680121355.5242591
11050,tamil-nadu,2019,2,madurai district,741073,1703311128.18451
11051,tamil-nadu,2019,2,tiruvannamalai district,321071,651936392.503907
11052,tamil-nadu,2019,2,salem district,1018100,2340941775.7458673
11053,tamil-nadu,2019,2,nagapattinam district,134853,288878413.07613444
11054,tamil-nadu,2019,2,tirupathur district,206045,439049538.03820497
11055,tamil-nadu,2019,2,ariyalur district,78382,182726352.9046266
11056,tamil-nadu,2019,2,chennai district,10577435,20366477248.325928
11057,tamil-nadu,2019,2,the nilgiris district,137469,343730237.7547302
11058,tamil-nadu,2019,2,erode district,618730,1395266699.39232
11059,tamil-nadu,2019,2,karur district,179180,416267818.15522075
11060,tamil-nadu,2019,2,kallakkurichi district,166891,378429511.93736297
11061,tamil-nadu,2019,2,viluppuram district,277403,576610926.2303933
11062,tamil-nadu,2019,2,pudukkottai district,142843,321121330.503316
11063,tamil-nadu,2019,2,perambalur district,71612,161197712.5657695
11064,tamil-nadu,2019,2,coimbatore district,3191687,7063644440.487608
11065,tamil-nadu,2019,2,virudhunagar district,214026,465084869.3948114
11066,tamil-nadu,2019,2,dindigul district,288758,696936336.7798494
11067,tamil-nadu,2019,2,sivaganga district,152693,372992810.14221174
11068,tamil-nadu,2019,2,tenkasi district,110318,247940691.2512072
11069,tamil-nadu,2019,2,chengalpattu district,3719692,5655296088.730307
11070,tamil-nadu,2019,2,kanniyakumari district,207995,466208102.0994936
11071,tamil-nadu,2019,2,tirunelveli district,198144,472709052.2940883
11072,tamil-nadu,2019,2,thiruvallur district,2486358,4674408137.818318
11073,tamil-nadu,2019,2,theni district,141459,356493376.3471781
11074,tamil-nadu,2019,2,ranipet district,252482,511118431.896072
11075,tamil-nadu,2019,2,namakkal district,329353,809609337.9236962
11076,tamil-nadu,2019,2,vellore district,527517,961718767.3510635
11077,tamil-nadu,2019,2,thiruvarur district,93958,201988781.2533109
11078,tamil-nadu,2019,3,tiruchirappalli district,1028271,2283457398.7735853
11079,tamil-nadu,2019,3,ramanathapuram district,164056,364511483.7921167
11080,tamil-nadu,2019,3,krishnagiri district,906439,1897364248.773857
11081,tamil-nadu,2019,3,cuddalore district,429418,854430041.4558712
11082,tamil-nadu,2019,3,kancheepuram district,2374121,3749463855.838708
11083,tamil-nadu,2019,3,tiruppur district,1583318,3459384833.856631
11084,tamil-nadu,2019,3,dharmapuri district,404500,892434523.6141176
11085,tamil-nadu,2019,3,thoothukkudi district,251434,514591122.2093332
11086,tamil-nadu,2019,3,thanjavur district,499378,862709786.020551
11087,tamil-nadu,2019,3,madurai district,1004838,2163231649.618825
11088,tamil-nadu,2019,3,tiruvannamalai district,408695,788782442.4394717
11089,tamil-nadu,2019,3,salem district,1348219,3089948772.2836013
11090,tamil-nadu,2019,3,nagapattinam district,182524,374062397.5494798
11091,tamil-nadu,2019,3,tirupathur district,280191,551887987.5341959
11092,tamil-nadu,2019,3,ariyalur district,102318,210754842.565796
11093,tamil-nadu,2019,3,chennai district,11333032,23024193806.41262
11094,tamil-nadu,2019,3,the nilgiris district,172729,366416212.008214
11095,tamil-nadu,2019,3,erode district,824050,1809433458.671044
11096,tamil-nadu,2019,3,karur district,233312,527606128.129179
11097,tamil-nadu,2019,3,kallakkurichi district,214180,462594169.67592186
11098,tamil-nadu,2019,3,viluppuram district,347727,691014122.5419819
11099,tamil-nadu,2019,3,pudukkottai district,195452,403435245.8525533
11100,tamil-nadu,2019,3,perambalur district,97443,202989238.0194384
11101,tamil-nadu,2019,3,coimbatore district,4303835,9457627886.22332
11102,tamil-nadu,2019,3,virudhunagar district,286960,603050825.4211078
11103,tamil-nadu,2019,3,dindigul district,411188,865233220.4260746
11104,tamil-nadu,2019,3,sivaganga district,203568,461238657.754354
11105,tamil-nadu,2019,3,tenkasi district,149611,316677496.8906262
11106,tamil-nadu,2019,3,chengalpattu district,5765425,7255276540.840912
11107,tamil-nadu,2019,3,kanniyakumari district,293582,576372340.2691851
11108,tamil-nadu,2019,3,tirunelveli district,266559,571521395.652529
11109,tamil-nadu,2019,3,thiruvallur district,3497534,5790229760.583483
11110,tamil-nadu,2019,3,theni district,182650,415596823.8817531
11111,tamil-nadu,2019,3,ranipet district,319434,621745958.3633249
11112,tamil-nadu,2019,3,namakkal district,436893,1016896335.2618281
11113,tamil-nadu,2019,3,vellore district,776654,1201803229.538847
11114,tamil-nadu,2019,3,thiruvarur district,130645,261636404.89624792
11115,tamil-nadu,2019,4,tiruchirappalli district,1364259,2850823022.861631
11116,tamil-nadu,2019,4,ramanathapuram district,217020,466879310.9724102
11117,tamil-nadu,2019,4,krishnagiri district,1302647,2599923579.4841228
11118,tamil-nadu,2019,4,cuddalore district,554320,1069462594.6879781
11119,tamil-nadu,2019,4,kancheepuram district,3134851,4643283492.789846
11120,tamil-nadu,2019,4,tiruppur district,2020118,4339514037.303126
11121,tamil-nadu,2019,4,dharmapuri district,545240,1179249689.094372
11122,tamil-nadu,2019,4,thoothukkudi district,334748,673765706.7351946
11123,tamil-nadu,2019,4,thanjavur district,634748,1089380865.897102
11124,tamil-nadu,2019,4,madurai district,1315576,2775348044.296371
11125,tamil-nadu,2019,4,tiruvannamalai district,561787,1076989969.076159
11126,tamil-nadu,2019,4,salem district,1754893,3897469229.2628374
11127,tamil-nadu,2019,4,nagapattinam district,234840,461426174.7325589
11128,tamil-nadu,2019,4,tirupathur district,385208,757709091.2759188
11129,tamil-nadu,2019,4,ariyalur district,135252,270334848.5944755
11130,tamil-nadu,2019,4,chennai district,16437269,31810645818.30885
11131,tamil-nadu,2019,4,the nilgiris district,254745,537415179.52037
11132,tamil-nadu,2019,4,erode district,1092587,2315486948.9064217
11133,tamil-nadu,2019,4,karur district,303847,651278224.9980934
11134,tamil-nadu,2019,4,kallakkurichi district,293430,615206202.5476354
11135,tamil-nadu,2019,4,viluppuram district,478192,911152034.842142
11136,tamil-nadu,2019,4,pudukkottai district,250329,513371629.4764075
11137,tamil-nadu,2019,4,perambalur district,130104,262954158.27917007
11138,tamil-nadu,2019,4,coimbatore district,5937176,11949970482.92373
11139,tamil-nadu,2019,4,virudhunagar district,371435,780408757.3399825
11140,tamil-nadu,2019,4,dindigul district,570988,1157558219.820724
11141,tamil-nadu,2019,4,sivaganga district,293949,681274042.3255894
11142,tamil-nadu,2019,4,tenkasi district,193559,403713924.4305418
11143,tamil-nadu,2019,4,chengalpattu district,7809082,9083457170.596088
11144,tamil-nadu,2019,4,kanniyakumari district,421655,795547991.566875
11145,tamil-nadu,2019,4,tirunelveli district,360780,745395226.0570003
11146,tamil-nadu,2019,4,thiruvallur district,4441180,7308502938.397884
11147,tamil-nadu,2019,4,theni district,256489,559543041.1831771
11148,tamil-nadu,2019,4,ranipet district,421689,816050436.4792322
11149,tamil-nadu,2019,4,namakkal district,559495,1234659045.041433
11150,tamil-nadu,2019,4,vellore district,1053293,1572585255.604042
11151,tamil-nadu,2019,4,thiruvarur district,169631,333129126.8343694
11152,tamil-nadu,2020,1,tiruchirappalli district,1199094,2346754055.982828
11153,tamil-nadu,2020,1,ramanathapuram district,268096,551491648.9763203
11154,tamil-nadu,2020,1,krishnagiri district,1806032,3381602583.5674124
11155,tamil-nadu,2020,1,cuddalore district,669682,1217389579.539032
11156,tamil-nadu,2020,1,kancheepuram district,3618880,5144042351.014134
11157,tamil-nadu,2020,1,tiruppur district,1918620,3829323477.068222
11158,tamil-nadu,2020,1,dharmapuri district,710147,1428767862.8124611
11159,tamil-nadu,2020,1,thoothukkudi district,429017,812706179.7567608
11160,tamil-nadu,2020,1,thanjavur district,741474,1219035469.0939271
11161,tamil-nadu,2020,1,madurai district,1334450,2667507196.774731
11162,tamil-nadu,2020,1,tiruvannamalai district,701438,1285320071.087371
11163,tamil-nadu,2020,1,salem district,1816883,3938965855.265399
11164,tamil-nadu,2020,1,nagapattinam district,286488,547649427.1614035
11165,tamil-nadu,2020,1,tirupathur district,497274,918744039.3870187
11166,tamil-nadu,2020,1,ariyalur district,165086,313673706.1626035
11167,tamil-nadu,2020,1,chennai district,21747309,40923609646.495
11168,tamil-nadu,2020,1,the nilgiris district,286999,541866233.1436044
11169,tamil-nadu,2020,1,erode district,1099499,2216542209.891259
11170,tamil-nadu,2020,1,karur district,295868,575547948.160764
11171,tamil-nadu,2020,1,kallakkurichi district,389050,749829658.2291651
11172,tamil-nadu,2020,1,viluppuram district,597802,1047289608.22813
11173,tamil-nadu,2020,1,pudukkottai district,311955,586368876.6260985
11174,tamil-nadu,2020,1,perambalur district,145161,268745282.7205156
11175,tamil-nadu,2020,1,coimbatore district,6238270,11125605562.45218
11176,tamil-nadu,2020,1,virudhunagar district,479760,905206376.5507178
11177,tamil-nadu,2020,1,dindigul district,709993,1404557847.013685
11178,tamil-nadu,2020,1,sivaganga district,325464,668117971.0738193
11179,tamil-nadu,2020,1,tenkasi district,243203,464791849.4344314
11180,tamil-nadu,2020,1,chengalpattu district,8891884,10378205348.593521
11181,tamil-nadu,2020,1,kanniyakumari district,496514,897557961.7598515
11182,tamil-nadu,2020,1,tirunelveli district,456558,862756791.3530397
11183,tamil-nadu,2020,1,thiruvallur district,5190597,8255497494.992451
11184,tamil-nadu,2020,1,theni district,317448,663250209.0122557
11185,tamil-nadu,2020,1,ranipet district,510180,954319079.6542504
11186,tamil-nadu,2020,1,namakkal district,608364,1275350220.231666
11187,tamil-nadu,2020,1,vellore district,1236004,1793602013.134607
11188,tamil-nadu,2020,1,thiruvarur district,212930,408094487.0434287
11189,tamil-nadu,2020,2,tiruchirappalli district,1239752,2259353198.231264
11190,tamil-nadu,2020,2,ramanathapuram district,403786,661632822.2122507
11191,tamil-nadu,2020,2,krishnagiri district,1815882,2926042853.456264
11192,tamil-nadu,2020,2,cuddalore district,929530,1458835726.459226
11193,tamil-nadu,2020,2,kancheepuram district,2203060,3393883768.084097
11194,tamil-nadu,2020,2,tiruppur district,1672101,2911511483.818271
11195,tamil-nadu,2020,2,dharmapuri district,971777,1539558695.627113
11196,tamil-nadu,2020,2,thoothukkudi district,585510,938884780.0900333
11197,tamil-nadu,2020,2,thanjavur district,783386,1304374742.208425
11198,tamil-nadu,2020,2,madurai district,1479517,2674909377.665057
11199,tamil-nadu,2020,2,tiruvannamalai district,1016764,1564647529.036447
11200,tamil-nadu,2020,2,salem district,1996687,3860454261.651264
11201,tamil-nadu,2020,2,nagapattinam district,390613,608201139.5141095
11202,tamil-nadu,2020,2,tirupathur district,631124,960294057.5729526
11203,tamil-nadu,2020,2,ariyalur district,263779,410063988.6066291
11204,tamil-nadu,2020,2,chennai district,12611208,29147317644.503098
11205,tamil-nadu,2020,2,the nilgiris district,355454,581703441.9510608
11206,tamil-nadu,2020,2,erode district,1139240,2119973187.186031
11207,tamil-nadu,2020,2,karur district,382119,633428413.9921837
11208,tamil-nadu,2020,2,kallakkurichi district,607847,980428588.720606
11209,tamil-nadu,2020,2,viluppuram district,766917,1162943132.235691
11210,tamil-nadu,2020,2,pudukkottai district,459794,750888437.2587082
11211,tamil-nadu,2020,2,perambalur district,198639,329964998.7805215
11212,tamil-nadu,2020,2,coimbatore district,4598586,9331489602.73216
11213,tamil-nadu,2020,2,virudhunagar district,638466,1035203731.176052
11214,tamil-nadu,2020,2,dindigul district,875201,1467678448.642478
11215,tamil-nadu,2020,2,sivaganga district,466843,832938854.3656999
11216,tamil-nadu,2020,2,tenkasi district,393743,607997551.0017486
11217,tamil-nadu,2020,2,chengalpattu district,3911793,5672393784.752347
11218,tamil-nadu,2020,2,kanniyakumari district,642785,1002764983.2127302
11219,tamil-nadu,2020,2,tirunelveli district,595006,981716780.5785342
11220,tamil-nadu,2020,2,thiruvallur district,3872452,6511946063.8743
11221,tamil-nadu,2020,2,theni district,456942,841976234.1873717
11222,tamil-nadu,2020,2,ranipet district,609090,998988164.0633076
11223,tamil-nadu,2020,2,namakkal district,686147,1323772060.7081692
11224,tamil-nadu,2020,2,vellore district,907130,1535487877.7360191
11225,tamil-nadu,2020,2,thiruvarur district,311440,502858490.93678534
11226,tamil-nadu,2020,3,tiruchirappalli district,1609739,3502678622.794971
11227,tamil-nadu,2020,3,ramanathapuram district,450267,948111943.4278742
11228,tamil-nadu,2020,3,krishnagiri district,2701216,4989224721.359926
11229,tamil-nadu,2020,3,cuddalore district,1103451,2101118231.97526
11230,tamil-nadu,2020,3,kancheepuram district,3333347,5572087481.284177
11231,tamil-nadu,2020,3,tiruppur district,2654998,5542739051.315314
11232,tamil-nadu,2020,3,dharmapuri district,1221794,2483972861.150058
11233,tamil-nadu,2020,3,thoothukkudi district,720309,1430208948.909895
11234,tamil-nadu,2020,3,thanjavur district,932026,1944980672.518354
11235,tamil-nadu,2020,3,madurai district,2157858,4867134340.423642
11236,tamil-nadu,2020,3,tiruvannamalai district,1117986,2109539881.7810168
11237,tamil-nadu,2020,3,salem district,3016579,6990924402.004694
11238,tamil-nadu,2020,3,nagapattinam district,442833,905174369.872862
11239,tamil-nadu,2020,3,tirupathur district,767383,1468351781.254028
11240,tamil-nadu,2020,3,ariyalur district,290012,560977093.7598885
11241,tamil-nadu,2020,3,chennai district,17354210,39868873382.45007
11242,tamil-nadu,2020,3,the nilgiris district,426914,842011481.3843609
11243,tamil-nadu,2020,3,erode district,1662818,3580607368.64768
11244,tamil-nadu,2020,3,karur district,476013,959688140.4116528
11245,tamil-nadu,2020,3,kallakkurichi district,709498,1411184195.159812
11246,tamil-nadu,2020,3,viluppuram district,890428,1650714869.6221972
11247,tamil-nadu,2020,3,pudukkottai district,511066,1002875479.7404411
11248,tamil-nadu,2020,3,perambalur district,248365,486856551.58662724
11249,tamil-nadu,2020,3,coimbatore district,6742559,13861133095.484821
11250,tamil-nadu,2020,3,virudhunagar district,755042,1537205704.5032399
11251,tamil-nadu,2020,3,dindigul district,1046352,2133131071.932984
11252,tamil-nadu,2020,3,sivaganga district,560050,1214796694.780692
11253,tamil-nadu,2020,3,tenkasi district,437580,877523651.9291974
11254,tamil-nadu,2020,3,chengalpattu district,5205491,7909757202.294512
11255,tamil-nadu,2020,3,kanniyakumari district,807770,1584289202.7996361
11256,tamil-nadu,2020,3,tirunelveli district,735138,1502249272.9943452
11257,tamil-nadu,2020,3,thiruvallur district,5496010,10295422113.344238
11258,tamil-nadu,2020,3,theni district,536068,1206090412.791021
11259,tamil-nadu,2020,3,ranipet district,758850,1435344028.935311
11260,tamil-nadu,2020,3,namakkal district,878266,1988968361.8025641
11261,tamil-nadu,2020,3,vellore district,1172385,2371471268.353292
11262,tamil-nadu,2020,3,thiruvarur district,347154,703997543.8828171
11263,tamil-nadu,2020,4,tiruchirappalli district,2464746,5291331688.157503
11264,tamil-nadu,2020,4,ramanathapuram district,622498,1360009136.176497
11265,tamil-nadu,2020,4,krishnagiri district,5011992,9044884706.251484
11266,tamil-nadu,2020,4,cuddalore district,1633984,3084770467.789626
11267,tamil-nadu,2020,4,kancheepuram district,6509711,9795433898.261469
11268,tamil-nadu,2020,4,tiruppur district,4364806,8662796446.594257
11269,tamil-nadu,2020,4,dharmapuri district,1902446,4029773950.4717703
11270,tamil-nadu,2020,4,thoothukkudi district,1025293,2096065758.5672607
11271,tamil-nadu,2020,4,thanjavur district,1385065,2813748477.865596
11272,tamil-nadu,2020,4,madurai district,3222620,7010358411.213523
11273,tamil-nadu,2020,4,tiruvannamalai district,1662872,3151358781.444036
11274,tamil-nadu,2020,4,salem district,4407759,9865912487.837538
11275,tamil-nadu,2020,4,nagapattinam district,664899,1298601389.695669
11276,tamil-nadu,2020,4,tirupathur district,1301514,2436174292.046173
11277,tamil-nadu,2020,4,ariyalur district,387497,743274399.6431041
11278,tamil-nadu,2020,4,chennai district,24172148,46230345977.31428
11279,tamil-nadu,2020,4,the nilgiris district,715903,1389804925.0072498
11280,tamil-nadu,2020,4,erode district,2534766,5126731992.032161
11281,tamil-nadu,2020,4,karur district,721954,1457183761.230173
11282,tamil-nadu,2020,4,kallakkurichi district,959178,1942813252.512846
11283,tamil-nadu,2020,4,viluppuram district,1372880,2475210959.167644
11284,tamil-nadu,2020,4,pudukkottai district,724855,1483819411.301909
11285,tamil-nadu,2020,4,perambalur district,365657,715175756.8905729
11286,tamil-nadu,2020,4,coimbatore district,10473572,18723397961.285152
11287,tamil-nadu,2020,4,virudhunagar district,1102516,2383190479.025921
11288,tamil-nadu,2020,4,dindigul district,1631369,3318607660.087685
11289,tamil-nadu,2020,4,sivaganga district,797194,1721864988.650603
11290,tamil-nadu,2020,4,tenkasi district,609674,1274667229.591744
11291,tamil-nadu,2020,4,chengalpattu district,10168033,13669246947.72909
11292,tamil-nadu,2020,4,kanniyakumari district,1166505,2382779400.116146
11293,tamil-nadu,2020,4,tirunelveli district,1111193,2260434387.216198
11294,tamil-nadu,2020,4,thiruvallur district,10184454,17303936393.2994
11295,tamil-nadu,2020,4,theni district,804224,1801741591.651776
11296,tamil-nadu,2020,4,ranipet district,1248949,2325606203.7697453
11297,tamil-nadu,2020,4,namakkal district,1351038,3027640522.7142158
11298,tamil-nadu,2020,4,vellore district,1923419,3810475312.8014083
11299,tamil-nadu,2020,4,thiruvarur district,472518,964028095.5818014
11300,tamil-nadu,2021,1,tiruchirappalli district,2534430,5757901187.932754
11301,tamil-nadu,2021,1,ramanathapuram district,631789,1554931692.777401
11302,tamil-nadu,2021,1,krishnagiri district,5202492,9440763059.482832
11303,tamil-nadu,2021,1,cuddalore district,1707504,3517107575.659477
11304,tamil-nadu,2021,1,kancheepuram district,7239244,10815729803.34292
11305,tamil-nadu,2021,1,tiruppur district,4975985,9855808601.269077
11306,tamil-nadu,2021,1,dharmapuri district,1935044,4467489202.169479
11307,tamil-nadu,2021,1,thoothukkudi district,1024223,2295990424.140427
11308,tamil-nadu,2021,1,thanjavur district,1422654,3220591281.6633286
11309,tamil-nadu,2021,1,madurai district,3516926,7776155489.0908375
11310,tamil-nadu,2021,1,tiruvannamalai district,1645538,3445029710.066068
11311,tamil-nadu,2021,1,salem district,5675889,12397067358.3123
11312,tamil-nadu,2021,1,nagapattinam district,689365,1537599764.657482
11313,tamil-nadu,2021,1,tirupathur district,1373386,2765064695.4234643
11314,tamil-nadu,2021,1,ariyalur district,381503,827174237.8486408
11315,tamil-nadu,2021,1,chennai district,39623781,67401706552.93741
11316,tamil-nadu,2021,1,the nilgiris district,765592,1525536741.036881
11317,tamil-nadu,2021,1,erode district,3015359,6105816825.193927
11318,tamil-nadu,2021,1,karur district,743870,1632503232.2905831
11319,tamil-nadu,2021,1,kallakkurichi district,992263,2227491859.8830943
11320,tamil-nadu,2021,1,viluppuram district,1447099,2796485186.5226912
11321,tamil-nadu,2021,1,pudukkottai district,717862,1670160006.5136101
11322,tamil-nadu,2021,1,perambalur district,362847,795881350.4264939
11323,tamil-nadu,2021,1,coimbatore district,13630124,22657497371.803448
11324,tamil-nadu,2021,1,virudhunagar district,1109562,2480352479.6040726
11325,tamil-nadu,2021,1,dindigul district,1675353,3733288913.068657
11326,tamil-nadu,2021,1,sivaganga district,803444,1871616574.155126
11327,tamil-nadu,2021,1,tenkasi district,586227,1368272015.861785
11328,tamil-nadu,2021,1,chengalpattu district,11689531,15537387199.626883
11329,tamil-nadu,2021,1,kanniyakumari district,1190574,2593569110.9656763
11330,tamil-nadu,2021,1,tirunelveli district,1143931,2464834832.450224
11331,tamil-nadu,2021,1,thiruvallur district,11085004,18895161862.27714
11332,tamil-nadu,2021,1,theni district,831827,1963096378.7153711
11333,tamil-nadu,2021,1,ranipet district,1250636,2494409737.4287553
11334,tamil-nadu,2021,1,namakkal district,1391436,3321591123.856344
11335,tamil-nadu,2021,1,vellore district,2072042,4306538176.971644
11336,tamil-nadu,2021,1,thiruvarur district,472338,1150542258.225264
