,states,year,quarter,district,trans_counts,amount
4287,punjab,2018,1,sangrur,89227,118420389.5279365
4288,punjab,2018,1,kapurthala,65770,79325181.77412872
4289,punjab,2018,1,pathankot,51474,81047251.32470225
4290,punjab,2018,2,ludhiana,572930,935892631.8609878
4291,punjab,2018,2,sas nagar,387752,730035482.9606797
4292,punjab,2018,2,patiala,196259,371254259.43794763
4293,punjab,2018,2,jalandhar,158547,333928450.34592813
4294,punjab,2018,2,amritsar,147287,334246873.7993744
4295,punjab,2018,2,bathinda,146307,267391852.0876523
4296,punjab,2018,2,fazilka,132032,203431002.4728447
4297,punjab,2018,2,sangrur,125761,193602226.8394437
4298,punjab,2018,2,kapurthala,80199,143776925.5404953
4299,punjab,2018,2,pathankot,78612,158739383.40365842
4300,punjab,2018,3,ludhiana,778963,1456417150.347463
4301,punjab,2018,3,sas nagar,547349,1070550639.2870401
4302,punjab,2018,3,patiala,250988,563579570.2701483
4303,punjab,2018,3,jalandhar,215686,521388263.7322305
4304,punjab,2018,3,sangrur,206582,284133550.35333884
4305,punjab,2018,3,amritsar,195357,530829226.6324442
4306,punjab,2018,3,bathinda,187177,400049254.5805787
4307,punjab,2018,3,fazilka,157892,270023103.2648601
4308,punjab,2018,3,pathankot,108152,279349329.14573973
4309,punjab,2018,3,kapurthala,106984,188312115.6799224
4310,punjab,2018,4,ludhiana,1098598,2226953590.861257
4311,punjab,2018,4,sas nagar,771033,1538255981.115585
4312,punjab,2018,4,patiala,343229,854933124.0667865
4313,punjab,2018,4,jalandhar,309298,787278146.4736681
4314,punjab,2018,4,sangrur,300930,429092237.0505666
4315,punjab,2018,4,amritsar,300266,797440476.1615218
4316,punjab,2018,4,bathinda,253384,614565899.4866277
4317,punjab,2018,4,fazilka,213017,434770271.4723267
4318,punjab,2018,4,pathankot,155199,443194938.3785553
4319,punjab,2018,4,kapurthala,140093,271879526.838039
4320,punjab,2019,1,ludhiana,1955827,3406467299.581001
4321,punjab,2019,1,sas nagar,1284091,2129328199.738236
4322,punjab,2019,1,jalandhar,463733,969367415.6462663
4323,punjab,2019,1,patiala,440799,957447018.1314604
4324,punjab,2019,1,amritsar,404192,922712816.3038396
4325,punjab,2019,1,sangrur,366386,472831751.3486951
4326,punjab,2019,1,bathinda,323075,712296730.4083405
4327,punjab,2019,1,fazilka,273038,537572832.3080034
4328,punjab,2019,1,kapurthala,262162,366249498.0736331
4329,punjab,2019,1,hoshiarpur,159087,333307889.23858255
4330,punjab,2019,2,ludhiana,2861806,6103196266.995374
4331,punjab,2019,2,sas nagar,1651321,3186753121.644472
4332,punjab,2019,2,jalandhar,606445,1344928164.57291
4333,punjab,2019,2,amritsar,464671,1153431871.557117
4334,punjab,2019,2,patiala,428732,1033453294.3993939
4335,punjab,2019,2,bathinda,314775,796164323.076735
4336,punjab,2019,2,kapurthala,289692,450106236.80552906
4337,punjab,2019,2,sangrur,288602,525049272.4342503
4338,punjab,2019,2,fazilka,244089,576108452.4565028
4339,punjab,2019,2,pathankot,160293,445515294.3077082
4340,punjab,2019,3,ludhiana,3105207,7455507218.782127
4341,punjab,2019,3,sas nagar,2133485,3949329973.001935
4342,punjab,2019,3,jalandhar,758891,1632069019.2274182
4343,punjab,2019,3,amritsar,675647,1486947290.284844
4344,punjab,2019,3,patiala,648561,1363591162.613681
4345,punjab,2019,3,kapurthala,494918,565670361.9945633
4346,punjab,2019,3,bathinda,416734,972384572.4071746
4347,punjab,2019,3,sangrur,330365,654399189.9915571
4348,punjab,2019,3,fazilka,314556,672363454.3736749
4349,punjab,2019,3,pathankot,217743,530602505.21650296
4350,punjab,2019,4,ludhiana,3939299,9747197706.866158
4351,punjab,2019,4,sas nagar,2685032,4949390532.2517605
4352,punjab,2019,4,jalandhar,980520,2169729877.261026
4353,punjab,2019,4,amritsar,829302,1950326012.564148
4354,punjab,2019,4,patiala,799674,1781269263.452226
4355,punjab,2019,4,kapurthala,667137,741334179.2344623
4356,punjab,2019,4,bathinda,532029,1239636960.6158311
4357,punjab,2019,4,sangrur,448960,870965377.8083141
4358,punjab,2019,4,fazilka,425525,946156853.0160115
4359,punjab,2019,4,pathankot,280434,697314026.1980982
4360,punjab,2020,1,ludhiana,4234211,9811040748.858643
4361,punjab,2020,1,sas nagar,2856044,4802064278.867106
4362,punjab,2020,1,jalandhar,1138166,2475070637.207554
4363,punjab,2020,1,amritsar,960246,2170491285.561859
4364,punjab,2020,1,patiala,886202,1884698406.187335
4365,punjab,2020,1,kapurthala,733357,736259091.7068343
4366,punjab,2020,1,bathinda,601259,1321796468.792362
4367,punjab,2020,1,fazilka,500308,1106991298.832084
4368,punjab,2020,1,sangrur,464316,899705429.0338154
4369,punjab,2020,1,hoshiarpur,321185,613999219.7583513
4370,punjab,2020,2,ludhiana,3918678,9202417232.515121
4371,punjab,2020,2,sas nagar,1839791,3374122041.344126
4372,punjab,2020,2,jalandhar,1023443,2169814875.621091
4373,punjab,2020,2,amritsar,968730,2109955827.741993
4374,punjab,2020,2,patiala,922228,1936659811.7674751
4375,punjab,2020,2,bathinda,627821,1418732928.7795851
4376,punjab,2020,2,fazilka,593260,1345296833.04558
4377,punjab,2020,2,sangrur,497181,1065127674.290858
4378,punjab,2020,2,hoshiarpur,430930,740901804.834342
4379,punjab,2020,2,pathankot,394701,828442435.8246018
4380,punjab,2020,3,ludhiana,5373096,13411978555.2244
4381,punjab,2020,3,sas nagar,2481665,4322991690.252305
4382,punjab,2020,3,amritsar,1171180,2977010022.917255
4383,punjab,2020,3,jalandhar,1143419,2630961420.3212028
4384,punjab,2020,3,patiala,1133088,2639345147.604691
4385,punjab,2020,3,bathinda,761837,1942683602.933688
4386,punjab,2020,3,fazilka,650223,1533956137.401909
4387,punjab,2020,3,sangrur,520244,1244533965.471407
4388,punjab,2020,3,pathankot,447422,1117386418.785541
4389,punjab,2020,3,hoshiarpur,444703,938565050.5404744
4390,punjab,2020,4,ludhiana,6433526,16002263104.777649
4391,punjab,2020,4,sas nagar,3755533,6001552668.838072
4392,punjab,2020,4,amritsar,1634555,4214164098.316762
4393,punjab,2020,4,patiala,1580719,3741094568.09765
4394,punjab,2020,4,jalandhar,1514774,3490141380.451921
4395,punjab,2020,4,bathinda,1029813,2560230080.0724864
4396,punjab,2020,4,fazilka,898108,2330645109.184926
4397,punjab,2020,4,sangrur,709657,1815228277.112636
4398,punjab,2020,4,pathankot,613446,1556030355.883729
4399,punjab,2020,4,hoshiarpur,584688,1343655246.8605402
4400,punjab,2021,1,ludhiana,8956495,19225271865.79327
4401,punjab,2021,1,sas nagar,4469959,6737530092.4958515
4402,punjab,2021,1,amritsar,1823100,4535248139.891067
4403,punjab,2021,1,jalandhar,1716126,3828908006.2314
4404,punjab,2021,1,patiala,1594101,3743416293.296061
4405,punjab,2021,1,bathinda,1089719,2681512020.113289
4406,punjab,2021,1,fazilka,926196,2485697202.772148
4407,punjab,2021,1,sangrur,697801,1779386402.710884
4408,punjab,2021,1,hoshiarpur,585780,1384031539.442925
4409,punjab,2021,1,pathankot,570864,1486337867.452893
4410,punjab,2021,2,ludhiana,11475061,23530471085.65236
4411,punjab,2021,2,sas nagar,4707042,7288830376.63194
4412,punjab,2021,2,amritsar,2166296,5279064151.566084
4413,punjab,2021,2,jalandhar,1968477,4316968650.261899
4414,punjab,2021,2,patiala,1870993,4409169677.40231
4415,punjab,2021,2,bathinda,1271905,3102199906.640081
4416,punjab,2021,2,fazilka,1140866,2840373948.485002
4417,punjab,2021,2,sangrur,852138,2194371528.579551
4418,punjab,2021,2,pathankot,731752,1772534610.492737
4419,punjab,2021,2,hoshiarpur,721249,1657693325.4352272
4420,punjab,2021,3,ludhiana,16104345,30807741534.262592
4421,punjab,2021,3,sas nagar,6040235,8963728598.89373
4422,punjab,2021,3,amritsar,2859630,6530832877.10007
4423,punjab,2021,3,jalandhar,2663707,5579482421.017922
4424,punjab,2021,3,patiala,2400121,5270148761.145614
4425,punjab,2021,3,bathinda,1647401,3788551283.1761484
4426,punjab,2021,3,fazilka,1378018,3111874915.874538
4427,punjab,2021,3,sangrur,1015897,2422730555.689826
4428,punjab,2021,3,pathankot,936270,2224480978.571439
4429,punjab,2021,3,hoshiarpur,907847,1983363435.829631
4430,punjab,2021,4,ludhiana,19553778,39292772660.87953
4431,punjab,2021,4,sas nagar,7503637,11088791931.95162
4432,punjab,2021,4,amritsar,3576353,8606940269.65073
4433,punjab,2021,4,jalandhar,3218973,7030833843.58709
4434,punjab,2021,4,patiala,2901070,6755184061.574616
4435,punjab,2021,4,bathinda,2056317,4674339276.828988
4436,punjab,2021,4,fazilka,1650972,4131028405.490648
4437,punjab,2021,4,sangrur,1205039,3205553098.063292
4438,punjab,2021,4,pathankot,1200445,2875653268.7139993
4439,punjab,2021,4,kapurthala,1175355,2110713842.5000901
4440,punjab,2022,1,ludhiana,21131450,40193189296.7483
4441,punjab,2022,1,sas nagar,8233644,11945087945.784222
4442,punjab,2022,1,amritsar,4020245,9595112041.612688
4443,punjab,2022,1,jalandhar,3480708,7482301985.829843
4444,punjab,2022,1,patiala,3167322,7185470674.538302
4445,punjab,2022,1,bathinda,2252561,5132201177.079786
4446,punjab,2022,1,fazilka,1942203,4723173436.355923
4447,punjab,2022,1,pathankot,1380244,3057799524.708644
4448,punjab,2022,1,sangrur,1350576,3436077358.298136
4449,punjab,2022,1,kapurthala,1326492,2322895082.070088
4450,punjab,2022,2,ludhiana,26982785,46924183892.05508
4451,punjab,2022,2,sas nagar,10260992,13821174897.26477
4452,punjab,2022,2,amritsar,4934930,11388945408.67424
4453,punjab,2022,2,jalandhar,4368370,8843362969.63771
4454,punjab,2022,2,patiala,3836784,8150713456.483324
4455,punjab,2022,2,bathinda,2774270,5859074278.903449
4456,punjab,2022,2,fazilka,2322893,5235266714.464994
4457,punjab,2022,2,kapurthala,1900455,2826285167.86687
4458,punjab,2022,2,pathankot,1733490,3654246286.072718
4459,punjab,2022,2,sangrur,1640279,3950202304.556946
4460,punjab,2022,3,ludhiana,31697344,52659794645.55728
4461,punjab,2022,3,sas nagar,13524410,18050299571.02451
4462,punjab,2022,3,amritsar,5353882,11781862029.20547
4463,punjab,2022,3,jalandhar,4730075,9243374092.577248
4464,punjab,2022,3,patiala,4007021,8011939442.457413
4465,punjab,2022,3,kapurthala,2952123,3702626207.3035703
4466,punjab,2022,3,bathinda,2929344,5852032739.035611
4467,punjab,2022,3,fazilka,2618054,5147923013.794576
4468,punjab,2022,3,pathankot,1792893,3662889899.847559
4469,punjab,2022,3,hoshiarpur,1789334,3625177520.57322
4470,punjab,2022,4,ludhiana,33298864,57521708592.12727
4471,punjab,2022,4,sas nagar,13686435,18113344764.85298
4472,punjab,2022,4,amritsar,6049600,13743135320.99577
4473,punjab,2022,4,jalandhar,5556816,10699280684.0681
4474,punjab,2022,4,patiala,5290182,10462961913.338871
4475,punjab,2022,4,kapurthala,3514599,3945783181.7842913
4476,punjab,2022,4,bathinda,3201266,6432660306.980121
4477,punjab,2022,4,fazilka,2704233,5829795275.137226
4478,punjab,2022,4,hoshiarpur,2110456,4366867188.489857
4479,punjab,2022,4,sangrur,2004123,4766598735.821444
4480,rajasthan,2018,1,jaipur,2417174,2953086960.141372
4481,rajasthan,2018,1,alwar,511188,636193637.4406083
4482,rajasthan,2018,1,sikar,321709,354268688.0814287
4483,rajasthan,2018,1,kota,317338,313545175.3534258
4484,rajasthan,2018,1,jodhpur,317285,467963867.16745025
4485,rajasthan,2018,1,bhilwara,305744,353135371.88422817
4486,rajasthan,2018,1,ganganagar,238689,291145139.7629897
4487,rajasthan,2018,1,nagaur,226358,245926094.944892
4488,rajasthan,2018,1,ajmer,224405,347556929.7043874
4489,rajasthan,2018,1,udaipur,224103,315736879.7070354
4490,rajasthan,2018,2,jaipur,3175255,4952882923.415596
4491,rajasthan,2018,2,alwar,700144,1094410044.9229438
4492,rajasthan,2018,2,jodhpur,435868,822648668.3773664
4493,rajasthan,2018,2,kota,397475,569851208.3994043
4494,rajasthan,2018,2,sikar,396177,599106340.7642647
4495,rajasthan,2018,2,bhilwara,379750,588411664.4366499
4496,rajasthan,2018,2,ganganagar,316032,524823183.83356124
4497,rajasthan,2018,2,nagaur,304856,430074431.6125963
4498,rajasthan,2018,2,ajmer,303419,573173492.078594
4499,rajasthan,2018,2,udaipur,291907,521933429.8010496
4500,rajasthan,2018,3,jaipur,4954443,7882149494.55468
4501,rajasthan,2018,3,alwar,1024880,1687744780.654558
4502,rajasthan,2018,3,kota,582519,821606603.1537721
4503,rajasthan,2018,3,jodhpur,570133,1263392447.257675
4504,rajasthan,2018,3,bhilwara,544999,933730468.5283474
4505,rajasthan,2018,3,sikar,478163,893538054.1217068
4506,rajasthan,2018,3,nagaur,473481,696224765.6471555
4507,rajasthan,2018,3,dausa,448286,532308543.22992843
4508,rajasthan,2018,3,udaipur,417509,818672225.2856681
4509,rajasthan,2018,3,ajmer,400284,841931847.4786525
4510,rajasthan,2018,4,jaipur,7271209,12107341570.49203
4511,rajasthan,2018,4,alwar,1532807,2700489271.370412
4512,rajasthan,2018,4,jodhpur,854003,1928732779.2688751
4513,rajasthan,2018,4,kota,831676,1186913794.181062
4514,rajasthan,2018,4,bhilwara,781679,1420324850.979574
4515,rajasthan,2018,4,sikar,735428,1558681541.1587112
4516,rajasthan,2018,4,dausa,673282,921613483.0541892
4517,rajasthan,2018,4,udaipur,606049,1219187067.848555
4518,rajasthan,2018,4,ajmer,577840,1318562548.896055
4519,rajasthan,2018,4,ganganagar,561084,1174061620.678488
4520,rajasthan,2019,1,jaipur,19178441,25043540802.37277
4521,rajasthan,2019,1,alwar,2791195,3949132714.556007
4522,rajasthan,2019,1,kota,1748396,1712973062.058337
4523,rajasthan,2019,1,bhilwara,1615975,2126329687.939046
4524,rajasthan,2019,1,jodhpur,1535328,2762592744.334321
4525,rajasthan,2019,1,dausa,1370483,1416280224.741973
4526,rajasthan,2019,1,sikar,1310064,2164835681.2715497
4527,rajasthan,2019,1,ajmer,1030802,1810602285.240845
4528,rajasthan,2019,1,udaipur,998792,1584751474.653431
4529,rajasthan,2019,1,jhunjhunu,984628,1661037639.540972
4530,rajasthan,2019,2,jaipur,27449382,46056907216.76753
4531,rajasthan,2019,2,alwar,2451727,4430719900.485805
4532,rajasthan,2019,2,jodhpur,1733269,3700049028.622283
4533,rajasthan,2019,2,kota,1571917,2185105967.337613
4534,rajasthan,2019,2,bhilwara,1359790,2514774803.624896
4535,rajasthan,2019,2,sikar,1198479,2624570998.826845
4536,rajasthan,2019,2,jhunjhunu,1128965,2364089402.611212
4537,rajasthan,2019,2,ajmer,1078977,2153453855.402817
4538,rajasthan,2019,2,dausa,1063146,1644609703.067539
4539,rajasthan,2019,2,udaipur,1007076,1724895638.788738
4540,rajasthan,2019,3,jaipur,36334520,58402103360.679634
4541,rajasthan,2019,3,alwar,3359867,5501752093.050632
4542,rajasthan,2019,3,jodhpur,2465513,4931658536.490534
4543,rajasthan,2019,3,kota,2435542,2706744841.936022
4544,rajasthan,2019,3,bhilwara,1993704,3277886476.51064
4545,rajasthan,2019,3,sikar,1660524,3298948099.2387857
4546,rajasthan,2019,3,udaipur,1643482,2352763015.735414
4547,rajasthan,2019,3,ajmer,1474810,2744812297.8287168
4548,rajasthan,2019,3,dausa,1428706,1976649524.9356742
4549,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
4550,rajasthan,2019,4,jaipur,44335592,81782144762.48987
4551,rajasthan,2019,4,alwar,4269770,7746529382.883535
4552,rajasthan,2019,4,jodhpur,3216115,6915335471.430582
4553,rajasthan,2019,4,kota,2899819,3813622079.519236
4554,rajasthan,2019,4,bhilwara,2464660,4716195173.981495
4555,rajasthan,2019,4,udaipur,2311396,3313736215.965259
4556,rajasthan,2019,4,sikar,2248784,5037411453.2743435
4557,rajasthan,2019,4,ajmer,2025212,4104641128.532038
4558,rajasthan,2019,4,dausa,1869433,3045918034.107218
4559,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
4560,rajasthan,2020,1,jaipur,52623661,98360847993.80876
4561,rajasthan,2020,1,alwar,5046369,9090012850.268248
4562,rajasthan,2020,1,jodhpur,3807384,7642170733.961328
4563,rajasthan,2020,1,kota,3282916,4272102864.0380745
4564,rajasthan,2020,1,bhilwara,2976581,5578143401.683448
4565,rajasthan,2020,1,sikar,2898431,6198159589.270256
4566,rajasthan,2020,1,udaipur,2735381,3947849172.848154
4567,rajasthan,2020,1,ajmer,2642400,5228150510.999587
4568,rajasthan,2020,1,dausa,2290731,3676225560.290492
4569,rajasthan,2020,1,nagaur,1885285,4010256396.9163275
4570,rajasthan,2020,2,jaipur,43871862,88270816977.90562
4571,rajasthan,2020,2,alwar,5981709,10239649719.690329
4572,rajasthan,2020,2,jodhpur,3972317,7649652331.703363
4573,rajasthan,2020,2,sikar,3448263,6813435569.801193
4574,rajasthan,2020,2,bhilwara,3144077,5583955261.068823
4575,rajasthan,2020,2,dausa,2849821,4537835885.880779
4576,rajasthan,2020,2,kota,2674020,4271159445.430205
4577,rajasthan,2020,2,ajmer,2539677,4723275736.995972
4578,rajasthan,2020,2,nagaur,2506689,4856436699.305586
4579,rajasthan,2020,2,udaipur,2293910,3491313530.8165183
4580,rajasthan,2020,3,jaipur,71797182,138189424031.45752
4581,rajasthan,2020,3,alwar,7995044,14617913028.15231
4582,rajasthan,2020,3,jodhpur,6262826,13714122197.990961
4583,rajasthan,2020,3,bhilwara,4656173,9414793215.559494
4584,rajasthan,2020,3,sikar,4567655,9916206321.877428
4585,rajasthan,2020,3,kota,4442791,8027789840.771694
4586,rajasthan,2020,3,ajmer,3910137,8288212743.525795
4587,rajasthan,2020,3,udaipur,3836995,6351934008.147478
4588,rajasthan,2020,3,dausa,3552220,5920927935.593803
4589,rajasthan,2020,3,nagaur,3048026,6903346685.307568
4590,rajasthan,2020,4,jaipur,82378485,159641718978.4174
4591,rajasthan,2020,4,alwar,10874361,21064630283.17598
4592,rajasthan,2020,4,jodhpur,8568947,19107841742.13882
4593,rajasthan,2020,4,bhilwara,6669204,13765886969.320032
4594,rajasthan,2020,4,sikar,6635869,15551286576.699251
4595,rajasthan,2020,4,kota,6392503,11328763287.371351
4596,rajasthan,2020,4,ajmer,5843422,12526263260.900742
4597,rajasthan,2020,4,udaipur,5631994,9376663713.630653
4598,rajasthan,2020,4,nagaur,4447471,10913756198.46122
4599,rajasthan,2020,4,bikaner,4005208,8393453473.061909
4600,rajasthan,2021,1,jaipur,125917532,223771205713.2528
4601,rajasthan,2021,1,alwar,12041829,23497000298.13838
4602,rajasthan,2021,1,jodhpur,11409882,24774598219.40748
4603,rajasthan,2021,1,kota,9133910,15546647728.08622
4604,rajasthan,2021,1,bhilwara,7672484,16416337441.88586
4605,rajasthan,2021,1,sikar,7581768,17303999484.26867
4606,rajasthan,2021,1,ajmer,7053995,15317166377.740871
4607,rajasthan,2021,1,udaipur,6826421,10957000441.95284
4608,rajasthan,2021,1,dausa,4999310,8786072971.794998
4609,rajasthan,2021,1,nagaur,4976059,12761075159.69016
4610,rajasthan,2021,2,jaipur,137247139,248390977964.5578
4611,rajasthan,2021,2,alwar,14291357,26436939537.75768
4612,rajasthan,2021,2,jodhpur,12941666,27913789331.640587
4613,rajasthan,2021,2,kota,9960676,18087598514.48891
4614,rajasthan,2021,2,sikar,8840543,19750164303.67476
4615,rajasthan,2021,2,bhilwara,8735150,17984159143.103912
4616,rajasthan,2021,2,ajmer,7863986,16687418391.085722
4617,rajasthan,2021,2,nagaur,6493229,15639817785.86477
4618,rajasthan,2021,2,dausa,6410357,10828124760.83803
4619,rajasthan,2021,2,udaipur,6280736,10800769537.66155
4620,rajasthan,2021,3,jaipur,193839196,313664435689.2998
4621,rajasthan,2021,3,jodhpur,19263957,38514689412.99684
4622,rajasthan,2021,3,alwar,18956440,31796623472.554592
4623,rajasthan,2021,3,kota,13858632,22356848820.753063
4624,rajasthan,2021,3,bhilwara,12558408,23899765687.00115
4625,rajasthan,2021,3,sikar,12157675,24859966680.62327
4626,rajasthan,2021,3,ajmer,12039695,23974005140.503323
4627,rajasthan,2021,3,udaipur,10000681,15950385929.05402
4628,rajasthan,2021,3,nagaur,8542495,19712431242.60742
4629,rajasthan,2021,3,dausa,8175162,12267753350.99964
4630,rajasthan,2021,4,jaipur,231804892,394435778364.01416
4631,rajasthan,2021,4,jodhpur,23671637,49201187505.37327
4632,rajasthan,2021,4,alwar,23661509,40984441151.342705
4633,rajasthan,2021,4,bhilwara,15373212,29555829037.16449
4634,rajasthan,2021,4,ajmer,15049250,31040109507.97083
4635,rajasthan,2021,4,sikar,14946567,32671486020.05114
4636,rajasthan,2021,4,kota,14912645,24168234009.30399
4637,rajasthan,2021,4,udaipur,12082286,19874244609.252953
4638,rajasthan,2021,4,nagaur,10615952,25959911336.42821
4639,rajasthan,2021,4,dausa,10142219,16190233721.3455
4640,rajasthan,2022,1,jaipur,262950613,434507898653.2287
4641,rajasthan,2022,1,jodhpur,27810577,56966935615.030495
4642,rajasthan,2022,1,alwar,27462202,46051829716.346725
4643,rajasthan,2022,1,kota,19207151,30335394639.44809
4644,rajasthan,2022,1,bhilwara,18219742,34832214592.68741
4645,rajasthan,2022,1,ajmer,17973292,36567659945.04271
4646,rajasthan,2022,1,sikar,16975662,35691652892.445015
4647,rajasthan,2022,1,udaipur,13527713,22322610837.972816
4648,rajasthan,2022,1,nagaur,12629151,30251543728.242832
4649,rajasthan,2022,1,bikaner,11656264,23262580003.21299
4650,rajasthan,2022,2,jaipur,314511010,497492495896.22046
4651,rajasthan,2022,2,alwar,31488094,50746151172.86586
4652,rajasthan,2022,2,jodhpur,31463295,61614349060.01108
4653,rajasthan,2022,2,kota,22930803,36055197912.07001
4654,rajasthan,2022,2,ajmer,20900496,40715583331.308876
4655,rajasthan,2022,2,bhilwara,20131391,38273076738.35588
4656,rajasthan,2022,2,sikar,19932783,40102076741.92371
4657,rajasthan,2022,2,udaipur,15896129,24912652507.99956
4658,rajasthan,2022,2,nagaur,14631304,33408260595.26596
4659,rajasthan,2022,2,bikaner,13694139,26087476960.41298
4660,rajasthan,2022,3,jaipur,377469909,564818218571.2905
4661,rajasthan,2022,3,jodhpur,44177624,78522559026.67796
4662,rajasthan,2022,3,alwar,35823235,53614596972.02946
4663,rajasthan,2022,3,ajmer,28082495,49547976214.07847
4664,rajasthan,2022,3,kota,22439613,32238127933.327984
4665,rajasthan,2022,3,bhilwara,22210445,37982785217.26295
4666,rajasthan,2022,3,sikar,21334188,40269671901.04936
4667,rajasthan,2022,3,udaipur,17437737,26920987876.540882
4668,rajasthan,2022,3,nagaur,17110682,34696357961.37919
4669,rajasthan,2022,3,bikaner,15580963,27371553576.15289
4670,rajasthan,2022,4,jaipur,404922774,635458549842.8215
4671,rajasthan,2022,4,jodhpur,65465040,116215227388.4156
4672,rajasthan,2022,4,alwar,38922404,61077684974.04574
4673,rajasthan,2022,4,bhilwara,27720484,47886590518.51659
4674,rajasthan,2022,4,ajmer,27641155,51933913055.118645
4675,rajasthan,2022,4,udaipur,26954261,41938245496.56419
4676,rajasthan,2022,4,kota,26571402,37841298987.05792
4677,rajasthan,2022,4,sikar,23710055,48095846111.824425
4678,rajasthan,2022,4,nagaur,20286836,43215070664.439026
4679,rajasthan,2022,4,bikaner,16072144,30210151812.09784
4680,sikkim,2018,1,east,24432,35907388.05486955
4681,sikkim,2018,1,south,11355,16098282.74814038
4682,sikkim,2018,1,west,4845,7468491.334182342
4683,sikkim,2018,1,north,3446,5176776.803176151
4684,sikkim,2018,2,east,40432,83823658.19224699
4685,sikkim,2018,2,south,16740,27651617.53453527
4686,sikkim,2018,2,west,10671,19368446.483524583
4687,sikkim,2018,2,north,6735,12849363.319488721
4688,sikkim,2018,3,east,59571,133322127.0282345
4689,sikkim,2018,3,south,24662,40036375.9623436
4690,sikkim,2018,3,west,14121,33797876.56771384
4691,sikkim,2018,3,north,10146,27923847.3950256
4692,sikkim,2018,4,east,84485,216960325.3514889
4693,sikkim,2018,4,south,34495,60113689.048481904
4694,sikkim,2018,4,west,19567,51859359.64770544
4695,sikkim,2018,4,north,15986,54207984.03057738
4696,sikkim,2019,1,east,155482,291845617.9832262
4697,sikkim,2019,1,south,47506,76869333.72007152
4698,sikkim,2019,1,west,21489,46329216.02416057
4699,sikkim,2019,1,north,15810,42949466.65663589
4700,sikkim,2019,2,east,297652,538259507.8024242
4701,sikkim,2019,2,south,45712,82937894.82004634
4702,sikkim,2019,2,west,26024,63325567.842385314
4703,sikkim,2019,2,north,18856,54371272.971085116
4704,sikkim,2019,3,east,429201,643298304.6767757
4705,sikkim,2019,3,south,61142,106415589.26391
4706,sikkim,2019,3,west,33550,66514136.57564781
4707,sikkim,2019,3,north,28543,68488417.92409426
4708,sikkim,2019,4,east,616761,877636921.1534437
4709,sikkim,2019,4,south,73099,121803196.1460472
4710,sikkim,2019,4,west,43955,92445262.76900172
4711,sikkim,2019,4,north,33255,84624221.58772576
4712,sikkim,2020,1,east,360279,729478141.568978
4713,sikkim,2020,1,south,82456,138401236.4081525
4714,sikkim,2020,1,west,49913,100981561.51060592
4715,sikkim,2020,1,north,35470,84615332.45666516
4716,sikkim,2020,2,east,304581,653853477.4965272
4717,sikkim,2020,2,south,95669,152837659.2195682
4718,sikkim,2020,2,west,69860,121265798.69496222
4719,sikkim,2020,2,north,47621,126661852.8502087
4720,sikkim,2020,3,east,353881,869648385.4220288
4721,sikkim,2020,3,south,104888,202497013.72661647
4722,sikkim,2020,3,west,79994,165556236.37028113
4723,sikkim,2020,3,north,57672,163225093.14147192
4724,sikkim,2020,4,east,428732,1129627876.117159
4725,sikkim,2020,4,south,130339,292804584.22659683
4726,sikkim,2020,4,west,95163,245657098.1295363
4727,sikkim,2020,4,north,80801,251186246.6496318
4728,sikkim,2021,1,east,516158,1432658383.1323361
4729,sikkim,2021,1,south,127233,310128541.2402867
4730,sikkim,2021,1,west,88532,254432217.495255
4731,sikkim,2021,1,north,68266,220448584.97284672
4732,sikkim,2021,2,east,635504,1575867390.7924502
4733,sikkim,2021,2,south,157530,344012187.23706484
4734,sikkim,2021,2,west,102322,248942844.21008098
4735,sikkim,2021,2,north,81358,256077157.43570042
4736,sikkim,2021,3,east,757493,1937906268.9017413
4737,sikkim,2021,3,south,188063,416609481.7028276
4738,sikkim,2021,3,west,116665,312940476.16548187
4739,sikkim,2021,3,north,98373,321880637.0383413
4740,sikkim,2021,4,east,1071092,2791933180.383818
4741,sikkim,2021,4,south,238464,546711693.4617903
4742,sikkim,2021,4,west,146397,436365769.14490384
4743,sikkim,2021,4,north,128392,421772618.6452949
4744,sikkim,2022,1,east,1173942,2887894588.743505
4745,sikkim,2022,1,south,281076,619438912.3531296
4746,sikkim,2022,1,west,165446,468296204.3106276
4747,sikkim,2022,1,north,123838,391801570.4561583
4748,sikkim,2022,2,east,1540255,3736097005.542384
4749,sikkim,2022,2,south,391808,756330708.2028979
4750,sikkim,2022,2,west,215921,578171483.8935816
4751,sikkim,2022,2,north,174097,540506472.6682708
4752,sikkim,2022,3,east,1604446,3375012613.049149
4753,sikkim,2022,3,south,406488,760409362.3196087
4754,sikkim,2022,3,west,204845,503543689.9077279
4755,sikkim,2022,3,north,180979,523914878.614971
4756,sikkim,2022,4,east,2227237,4615052808.218626
4757,sikkim,2022,4,south,410951,731151545.284701
4758,sikkim,2022,4,west,222875,569473212.1510196
4759,sikkim,2022,4,north,197276,542707823.7654651
4760,tamil-nadu,2018,1,chennai,2656230,4281137762.522443
4761,tamil-nadu,2018,1,chengalpattu,569483,1030187164.9716301
4762,tamil-nadu,2018,1,coimbatore,533919,913824434.6276876
4763,tamil-nadu,2018,1,thiruvallur,413340,730210413.6566752
