,states,year,quarter,brand,user_counts,percentage
5164,punjab,2020,3,Realme,167279,0.035635001500777
5165,punjab,2020,3,OnePlus,50950,0.010853743305881
5166,punjab,2020,3,Huawei,50512,0.010760437328100001
5167,punjab,2020,3,Motorola,44739,0.009530630456562
5168,punjab,2020,3,Lenovo,31345,0.006677342177092
5169,punjab,2020,3,Others,290139,0.061807541295883006
5170,punjab,2020,4,Xiaomi,1219022,0.236342225120922
5171,punjab,2020,4,Samsung,1169264,0.226695215930302
5172,punjab,2020,4,Vivo,979161,0.18983832079456
5173,punjab,2020,4,Oppo,750319,0.14547076427702302
5174,punjab,2020,4,Apple,356113,0.06904267422120901
5175,punjab,2020,4,Realme,189809,0.036799894840271005
5176,punjab,2020,4,Huawei,53936,0.010457033797685
5177,punjab,2020,4,OnePlus,53667,0.010404880466115
5178,punjab,2020,4,Motorola,46455,0.009006628320073
5179,punjab,2020,4,HMD Global,32870,0.006372788136493001
5180,punjab,2020,4,Others,307252,0.059569574095343004
5181,punjab,2021,1,Xiaomi,1304479,0.23424874079173902
5182,punjab,2021,1,Samsung,1249727,0.224416779483179
5183,punjab,2021,1,Vivo,1083200,0.194513086086945
5184,punjab,2021,1,Oppo,815718,0.146480636592199
5185,punjab,2021,1,Apple,384485,0.06904298735611
5186,punjab,2021,1,Realme,212940,0.038238198441058004
5187,punjab,2021,1,OnePlus,56962,0.010228816847936001
5188,punjab,2021,1,Huawei,56391,0.01012628086921
5189,punjab,2021,1,Motorola,47632,0.008553404095728
5190,punjab,2021,1,Tecno,35552,0.006384166577329001
5191,punjab,2021,1,Others,321691,0.05776690285856301
5192,punjab,2021,2,Xiaomi,1380642,0.23100994085549
5193,punjab,2021,2,Samsung,1317948,0.22051993893464902
5194,punjab,2021,2,Vivo,1187613,0.198712199751428
5195,punjab,2021,2,Oppo,881894,0.147559092640099
5196,punjab,2021,2,Apple,418009,0.069941544851643
5197,punjab,2021,2,Realme,250679,0.041943777578629
5198,punjab,2021,2,OnePlus,61777,0.010336568868852002
5199,punjab,2021,2,Huawei,56066,0.009381000537433001
5200,punjab,2021,2,Motorola,47652,0.007973164442082
5201,punjab,2021,2,Tecno,44884,0.0075100208347690005
5202,punjab,2021,2,Others,329384,0.055112750704921006
5203,punjab,2021,3,Xiaomi,1468863,0.22826643368575703
5204,punjab,2021,3,Samsung,1373929,0.21351335895004403
5205,punjab,2021,3,Vivo,1315799,0.204479754188978
5206,punjab,2021,3,Oppo,964011,0.14981067193049302
5207,punjab,2021,3,Apple,450178,0.069959231448941
5208,punjab,2021,3,Realme,292875,0.045513796566266
5209,punjab,2021,3,OnePlus,71087,0.011047167755889
5210,punjab,2021,3,Huawei,59682,0.009274790974538
5211,punjab,2021,3,Tecno,54005,0.008392565372808001
5212,punjab,2021,3,Motorola,47647,0.0074045099957070004
5213,punjab,2021,3,Others,336786,0.052337719130573
5214,punjab,2021,4,Xiaomi,1548508,0.22507046769503303
5215,punjab,2021,4,Samsung,1427734,0.20751637003108803
5216,punjab,2021,4,Vivo,1424349,0.207024371582809
5217,punjab,2021,4,Oppo,1041175,0.15133131001091102
5218,punjab,2021,4,Apple,497157,0.072260110059398
5219,punjab,2021,4,Realme,350868,0.050997492334053006
5220,punjab,2021,4,OnePlus,80227,0.011660726590866002
5221,punjab,2021,4,Tecno,62454,0.009077480380744001
5222,punjab,2021,4,Huawei,58314,0.008475745203233001
5223,punjab,2021,4,Motorola,48503,0.0070497491098600006
5224,punjab,2021,4,Others,340814,0.049536177002001004
5225,punjab,2022,1,Xiaomi,1619926,0.22182483636932201
5226,punjab,2022,1,Vivo,1523181,0.208577043695737
5227,punjab,2022,1,Samsung,1477258,0.20228857004904702
5228,punjab,2022,1,Oppo,1119920,0.15335643155720202
5229,punjab,2022,1,Apple,540804,0.074055085730999
5230,punjab,2022,1,Realme,403062,0.055193362040421
5231,punjab,2022,1,OnePlus,89199,0.012214479907913
5232,punjab,2022,1,Tecno,74590,0.010213994061943002
5233,punjab,2022,1,Huawei,58651,0.008031384444658
5234,punjab,2022,1,Motorola,48805,0.006683120796261001
5235,punjab,2022,1,Others,347330,0.047561691346491006
5236,rajasthan,2018,1,Xiaomi,713005,0.225762949931638
5237,rajasthan,2018,1,Samsung,662282,0.20970222930642102
5238,rajasthan,2018,1,Vivo,535439,0.16953918717042102
5239,rajasthan,2018,1,Oppo,352258,0.11153751406654801
5240,rajasthan,2018,1,Realme,149488,0.047333261140357005
5241,rajasthan,2018,1,Apple,94107,0.029797650688588
5242,rajasthan,2018,1,OnePlus,71745,0.022717039632043003
5243,rajasthan,2018,1,Gionee,69299,0.021942548323381002
5244,rajasthan,2018,1,Lenovo,63011,0.019951542048292
5245,rajasthan,2018,1,Motorola,61235,0.019389196764488
5246,rajasthan,2018,1,Others,386333,0.12232688092781902
5247,rajasthan,2018,2,Xiaomi,966424,0.22939289298460602
5248,rajasthan,2018,2,Samsung,874984,0.207688458766796
5249,rajasthan,2018,2,Vivo,735141,0.17449496364080003
5250,rajasthan,2018,2,Oppo,479239,0.113753404966194
5251,rajasthan,2018,2,Realme,195523,0.046409843521093
5252,rajasthan,2018,2,Apple,119357,0.028330885333935
5253,rajasthan,2018,2,OnePlus,87155,0.020687335567073
5254,rajasthan,2018,2,Gionee,84445,0.020044082978159003
5255,rajasthan,2018,2,Lenovo,79981,0.018984496425794
5256,rajasthan,2018,2,Motorola,78566,0.018648628376601
5257,rajasthan,2018,2,Others,512149,0.12156500743894301
5258,rajasthan,2018,3,Xiaomi,1205544,0.232934972069111
5259,rajasthan,2018,3,Samsung,1072593,0.20724620627411702
5260,rajasthan,2018,3,Vivo,938611,0.181358230864042
5261,rajasthan,2018,3,Oppo,601973,0.11631310341336301
5262,rajasthan,2018,3,Realme,239840,0.046341837130005004
5263,rajasthan,2018,3,Apple,140247,0.027098497464859
5264,rajasthan,2018,3,OnePlus,101721,0.019654511402190003
5265,rajasthan,2018,3,Gionee,95819,0.018514128135256002
5266,rajasthan,2018,3,Motorola,91763,0.017730428621417
5267,rajasthan,2018,3,Huawei,91725,0.01772308626897
5268,rajasthan,2018,3,Others,595617,0.11508499835666501
5269,rajasthan,2018,4,Xiaomi,1482976,0.23321860406892
5270,rajasthan,2018,4,Samsung,1317264,0.207158087029218
5271,rajasthan,2018,4,Vivo,1200927,0.18886247554153002
5272,rajasthan,2018,4,Oppo,760058,0.119529692841566
5273,rajasthan,2018,4,Realme,293498,0.046156643031997006
5274,rajasthan,2018,4,Apple,166540,0.026190731557110002
5275,rajasthan,2018,4,OnePlus,117138,0.018421579879529002
5276,rajasthan,2018,4,Huawei,115507,0.018165082442459003
5277,rajasthan,2018,4,Motorola,107515,0.016908229274425
5278,rajasthan,2018,4,Gionee,106066,0.016680353868959
5279,rajasthan,2018,4,Others,691249,0.10870852046428
5280,rajasthan,2019,1,Xiaomi,1788113,0.23185499242499202
5281,rajasthan,2019,1,Samsung,1592757,0.206524230946173
5282,rajasthan,2019,1,Vivo,1503951,0.19500923471422602
5283,rajasthan,2019,1,Oppo,948608,0.123000895723194
5284,rajasthan,2019,1,Realme,350506,0.04544822725125
5285,rajasthan,2019,1,Apple,191305,0.024805490103736002
5286,rajasthan,2019,1,Huawei,143491,0.018605705969396
5287,rajasthan,2019,1,OnePlus,131526,0.017054268792682
5288,rajasthan,2019,1,Gionee,123156,0.015968975924392
5289,rajasthan,2019,1,Motorola,121229,0.015719112201907002
5290,rajasthan,2019,1,Others,817562,0.10600886594804801
5291,rajasthan,2019,2,Xiaomi,2038775,0.2321026965705
5292,rajasthan,2019,2,Samsung,1811211,0.20619585641287103
5293,rajasthan,2019,2,Vivo,1744564,0.198608482417048
5294,rajasthan,2019,2,Oppo,1100301,0.125262880474411
5295,rajasthan,2019,2,Realme,400579,0.045603593378138005
5296,rajasthan,2019,2,Apple,212354,0.024175269967275002
5297,rajasthan,2019,2,Huawei,163775,0.018644832868184
5298,rajasthan,2019,2,OnePlus,142119,0.016179423003471
5299,rajasthan,2019,2,Gionee,135881,0.015469262921458001
5300,rajasthan,2019,2,Motorola,131957,0.015022538304302
5301,rajasthan,2019,2,Others,902419,0.10273516368233601
5302,rajasthan,2019,3,Xiaomi,2275622,0.232270224543405
5303,rajasthan,2019,3,Samsung,1996093,0.20373900820062302
5304,rajasthan,2019,3,Vivo,1985897,0.202698313740188
5305,rajasthan,2019,3,Oppo,1244255,0.12699973380432
5306,rajasthan,2019,3,Realme,458929,0.046842376229215006
5307,rajasthan,2019,3,Apple,232599,0.023741123068142002
5308,rajasthan,2019,3,Huawei,184875,0.018869987090326
5309,rajasthan,2019,3,OnePlus,152982,0.015614703800147001
5310,rajasthan,2019,3,Gionee,146595,0.014962789763387002
5311,rajasthan,2019,3,Motorola,139254,0.014213502000142
5312,rajasthan,2019,3,Others,980203,0.10004823776010201
5313,rajasthan,2019,4,Xiaomi,2527395,0.23133984699906102
5314,rajasthan,2019,4,Vivo,2262135,0.207059824361139
5315,rajasthan,2019,4,Samsung,2211270,0.202404002331892
5316,rajasthan,2019,4,Oppo,1410408,0.129098764113346
5317,rajasthan,2019,4,Realme,530557,0.048563431993922004
5318,rajasthan,2019,4,Apple,250014,0.022884511723582003
5319,rajasthan,2019,4,Huawei,204976,0.018762052025298
5320,rajasthan,2019,4,OnePlus,162057,0.014833550586721
5321,rajasthan,2019,4,Gionee,157774,0.014441515085861
5322,rajasthan,2019,4,Motorola,147914,0.013539000484300002
5323,rajasthan,2019,4,Others,1060531,0.09707350029487301
5324,rajasthan,2020,1,Xiaomi,2776323,0.22865350694812403
5325,rajasthan,2020,1,Vivo,2582003,0.21264962358507203
5326,rajasthan,2020,1,Samsung,2440121,0.200964449751619
5327,rajasthan,2020,1,Oppo,1591219,0.131050243315524
5328,rajasthan,2020,1,Realme,608298,0.05009844710775
5329,rajasthan,2020,1,Apple,267588,0.022038118265502
5330,rajasthan,2020,1,Huawei,225019,0.018532203738527
5331,rajasthan,2020,1,OnePlus,170114,0.014010316047870001
5332,rajasthan,2020,1,Gionee,158979,0.013093255316872
5333,rajasthan,2020,1,Motorola,156126,0.012858286815252001
5334,rajasthan,2020,1,Others,1166263,0.09605154910788101
5335,rajasthan,2020,2,Xiaomi,3073847,0.22663138296040802
5336,rajasthan,2020,2,Vivo,2941265,0.21685625686738702
5337,rajasthan,2020,2,Samsung,2715434,0.20020598382343502
5338,rajasthan,2020,2,Oppo,1799104,0.13264597346894702
5339,rajasthan,2020,2,Realme,689124,0.050808360061905006
5340,rajasthan,2020,2,Apple,283321,0.020888947970320003
5341,rajasthan,2020,2,Huawei,246837,0.018199022487390002
5342,rajasthan,2020,2,Tecno,183365,0.013519301232798
5343,rajasthan,2020,2,OnePlus,177245,0.013068080315258001
5344,rajasthan,2020,2,Gionee,172589,0.012724798519169
5345,rajasthan,2020,2,Others,1281070,0.09445189229297701
5346,rajasthan,2020,3,Xiaomi,3353468,0.22402135768592601
5347,rajasthan,2020,3,Vivo,3346801,0.223575982810814
5348,rajasthan,2020,3,Samsung,2973921,0.198666520769152
5349,rajasthan,2020,3,Oppo,2001908,0.133733242160747
5350,rajasthan,2020,3,Realme,784695,0.052419894649168006
5351,rajasthan,2020,3,Apple,302588,0.020213753218897002
5352,rajasthan,2020,3,Huawei,265862,0.017760350239541003
5353,rajasthan,2020,3,Tecno,214914,0.014356876542645001
5354,rajasthan,2020,3,OnePlus,186566,0.012463148185112
5355,rajasthan,2020,3,Gionee,180038,0.012027058911866001
5356,rajasthan,2020,3,Others,1358651,0.09076181482612601
5357,rajasthan,2020,4,Vivo,3720519,0.227840434002425
5358,rajasthan,2020,4,Xiaomi,3613815,0.22130600005119502
5359,rajasthan,2020,4,Samsung,3222360,0.197333732447557
5360,rajasthan,2020,4,Oppo,2201891,0.13484134903384
5361,rajasthan,2020,4,Realme,880750,0.053936147684674
5362,rajasthan,2020,4,Apple,323405,0.019804961500950003
5363,rajasthan,2020,4,Huawei,283175,0.017341321170147
5364,rajasthan,2020,4,Tecno,259273,0.015877589348451
5365,rajasthan,2020,4,OnePlus,195918,0.011997799809351001
5366,rajasthan,2020,4,Gionee,188604,0.011549898606778
5367,rajasthan,2020,4,Others,1439784,0.088170766344627
5368,rajasthan,2021,1,Vivo,4143832,0.23463061845340402
5369,rajasthan,2021,1,Xiaomi,3873176,0.21930562828292302
5370,rajasthan,2021,1,Samsung,3430073,0.194216403881799
5371,rajasthan,2021,1,Oppo,2390404,0.135348626313395
5372,rajasthan,2021,1,Realme,987022,0.055886817391997
5373,rajasthan,2021,1,Apple,347215,0.01965988731838
5374,rajasthan,2021,1,Tecno,301891,0.017093567508411
5375,rajasthan,2021,1,Huawei,295928,0.016755932590336
5376,rajasthan,2021,1,OnePlus,208798,0.011822487946382
5377,rajasthan,2021,1,Gionee,189685,0.01074027828863
5378,rajasthan,2021,1,Others,1493064,0.084539752024337
5379,rajasthan,2021,2,Vivo,4603263,0.242519711174103
5380,rajasthan,2021,2,Xiaomi,4079016,0.214900122411982
5381,rajasthan,2021,2,Samsung,3591961,0.189239968315659
5382,rajasthan,2021,2,Oppo,2591657,0.1365396474419
5383,rajasthan,2021,2,Realme,1162747,0.06125851740570801
5384,rajasthan,2021,2,Tecno,375642,0.019790437640617
5385,rajasthan,2021,2,Apple,373677,0.019686912981597002
5386,rajasthan,2021,2,Huawei,291917,0.015379444217462
5387,rajasthan,2021,2,OnePlus,233039,0.012277497716793002
5388,rajasthan,2021,2,Motorola,188248,0.009917715018477
5389,rajasthan,2021,2,Others,1489818,0.078490025675695
5390,rajasthan,2021,3,Vivo,5212563,0.25427800188931704
5391,rajasthan,2021,3,Xiaomi,4289230,0.209236192261602
5392,rajasthan,2021,3,Samsung,3672997,0.179175261403163
5393,rajasthan,2021,3,Oppo,2855694,0.1393057818826
5394,rajasthan,2021,3,Realme,1363093,0.066494076796638
5395,rajasthan,2021,3,Tecno,456211,0.022254775917322
5396,rajasthan,2021,3,Apple,403105,0.019664171723505
5397,rajasthan,2021,3,Huawei,298651,0.014568721671516
5398,rajasthan,2021,3,OnePlus,283924,0.013850312678891
5399,rajasthan,2021,3,Motorola,186498,0.009097700842436001
5400,rajasthan,2021,3,Others,1477499,0.07207500293300301
5401,rajasthan,2021,4,Vivo,5751824,0.261717756427774
5402,rajasthan,2021,4,Xiaomi,4469665,0.20337734530537602
5403,rajasthan,2021,4,Samsung,3782393,0.172105302576733
5404,rajasthan,2021,4,Oppo,3095179,0.14083589894655302
5405,rajasthan,2021,4,Realme,1624796,0.07393097629079401
5406,rajasthan,2021,4,Tecno,521804,0.023742967826386
5407,rajasthan,2021,4,Apple,462924,0.021063827870354
5408,rajasthan,2021,4,OnePlus,336937,0.015331205491945001
5409,rajasthan,2021,4,Huawei,287470,0.013080373015636
5410,rajasthan,2021,4,Motorola,189233,0.008610422746262001
5411,rajasthan,2021,4,Others,1454977,0.066203923502181
5412,rajasthan,2022,1,Vivo,6252325,0.26720642807467004
5413,rajasthan,2022,1,Xiaomi,4620642,0.197472979128852
5414,rajasthan,2022,1,Samsung,3887688,0.166148628541983
5415,rajasthan,2022,1,Oppo,3333119,0.142447940940021
5416,rajasthan,2022,1,Realme,1857144,0.07936900507576
5417,rajasthan,2022,1,Tecno,613379,0.026214058233699003
5418,rajasthan,2022,1,Apple,510886,0.021833801539964
5419,rajasthan,2022,1,OnePlus,385558,0.016477642476297003
5420,rajasthan,2022,1,Huawei,284638,0.012164611288491
5421,rajasthan,2022,1,Motorola,189003,0.008077445834213
5422,rajasthan,2022,1,Others,1464475,0.06258745886604601
5423,sikkim,2018,1,Samsung,5534,0.27599620966535304
5424,sikkim,2018,1,Xiaomi,4679,0.23335494489052902
5425,sikkim,2018,1,Vivo,2155,0.10747593636227601
5426,sikkim,2018,1,Oppo,1825,0.09101790434392301
5427,sikkim,2018,1,Apple,865,0.043139993017804
5428,sikkim,2018,1,Realme,815,0.040646351802902006
5429,sikkim,2018,1,Lenovo,586,0.029225475038651003
5430,sikkim,2018,1,Motorola,575,0.028676873971372002
5431,sikkim,2018,1,OnePlus,528,0.026332851229365004
5432,sikkim,2018,1,Asus,308,0.015360829883796001
5433,sikkim,2018,1,Others,2181,0.10877262979402501
5434,sikkim,2018,2,Samsung,7827,0.27857066590739205
5435,sikkim,2018,2,Xiaomi,6559,0.23344129266469701
5436,sikkim,2018,2,Vivo,3254,0.115813076129124
5437,sikkim,2018,2,Oppo,2531,0.090080791543581
5438,sikkim,2018,2,Apple,1120,0.039861906965156006
5439,sikkim,2018,2,Realme,1110,0.039505997081538
5440,sikkim,2018,2,Motorola,773,0.02751183400363
5441,sikkim,2018,2,Lenovo,759,0.027013560166565004
5442,sikkim,2018,2,OnePlus,690,0.024557781969605
5443,sikkim,2018,2,Micromax,424,0.015090579065380002
5444,sikkim,2018,2,Others,3050,0.10855251450332701
5445,sikkim,2018,3,Samsung,10790,0.286685973908653
5446,sikkim,2018,3,Xiaomi,8637,0.229481627122246
5447,sikkim,2018,3,Vivo,4649,0.12352206605202301
5448,sikkim,2018,3,Oppo,3465,0.09206366075935901
5449,sikkim,2018,3,Realme,1459,0.03876504503547
5450,sikkim,2018,3,Apple,1423,0.037808539469139
5451,sikkim,2018,3,Motorola,945,0.025108271116188
5452,sikkim,2018,3,Lenovo,886,0.023540664771368004
5453,sikkim,2018,3,OnePlus,823,0.021866780030289003
5454,sikkim,2018,3,Micromax,570,0.015144671466907001
5455,sikkim,2018,3,Others,3990,0.10601270026835201
5456,sikkim,2018,4,Samsung,14281,0.294223082945321
5457,sikkim,2018,4,Xiaomi,11024,0.22712101858337702
5458,sikkim,2018,4,Vivo,6387,0.13158762206930602
5459,sikkim,2018,4,Oppo,4507,0.09285508261568201
5460,sikkim,2018,4,Realme,1848,0.038073262186328005
5461,sikkim,2018,4,Apple,1799,0.037063743870781006
5462,sikkim,2018,4,Motorola,1119,0.023054101940747
5463,sikkim,2018,4,Lenovo,1038,0.021385306357905
5464,sikkim,2018,4,OnePlus,969,0.019963739750298002
5465,sikkim,2018,4,Huawei,689,0.014195063661461001
5466,sikkim,2018,4,Others,4877,0.10047797601878901
5467,sikkim,2019,1,Samsung,17397,0.29508446977406805
5468,sikkim,2019,1,Xiaomi,13387,0.227067643666463
5469,sikkim,2019,1,Vivo,7997,0.135643530768708
5470,sikkim,2019,1,Oppo,5660,0.096003799443652
5471,sikkim,2019,1,Realme,2237,0.037943551122871004
5472,sikkim,2019,1,Apple,2138,0.036264332722708
5473,sikkim,2019,1,Motorola,1274,0.021609335775832003
5474,sikkim,2019,1,Lenovo,1168,0.019811384761517
5475,sikkim,2019,1,OnePlus,1088,0.018454440599769
5476,sikkim,2019,1,Huawei,849,0.014400569916547002
5477,sikkim,2019,1,Others,5761,0.097716941447859
5478,sikkim,2019,2,Samsung,21576,0.30389160410710003
5479,sikkim,2019,2,Xiaomi,16005,0.22542571022127
5480,sikkim,2019,2,Vivo,9656,0.136001915519936
5481,sikkim,2019,2,Oppo,6810,0.095916843899209
5482,sikkim,2019,2,Realme,2677,0.037704756405019
5483,sikkim,2019,2,Apple,2509,0.03533852589473
5484,sikkim,2019,2,Motorola,1473,0.020746771081282003
5485,sikkim,2019,2,Lenovo,1289,0.018155185284299002
5486,sikkim,2019,2,OnePlus,1220,0.017183340610431003
5487,sikkim,2019,2,Huawei,1001,0.014098790123804002
5488,sikkim,2019,2,Others,6783,0.09553655685291301
5489,sikkim,2019,3,Samsung,25449,0.30986995908825204
5490,sikkim,2019,3,Xiaomi,18366,0.22362653419053102
5491,sikkim,2019,3,Vivo,11399,0.138795538671342
5492,sikkim,2019,3,Oppo,7934,0.096605299045392
5493,sikkim,2019,3,Realme,3080,0.037502435223066004
5494,sikkim,2019,3,Apple,2833,0.034494934736021006
5495,sikkim,2019,3,Motorola,1581,0.019250438340151003
5496,sikkim,2019,3,OnePlus,1352,0.016462107929086003
5497,sikkim,2019,3,Lenovo,1279,0.015573251509838001
5498,sikkim,2019,3,Huawei,1126,0.013710305864017001
5499,sikkim,2019,3,Others,7729,0.09410919540229801
5500,sikkim,2019,4,Samsung,29310,0.31525620616959904
5501,sikkim,2019,4,Xiaomi,20528,0.22079765951039002
5502,sikkim,2019,4,Vivo,13224,0.142236372241104
5503,sikkim,2019,4,Oppo,9175,0.09868562577980401
5504,sikkim,2019,4,Realme,3578,0.038484705072494005
5505,sikkim,2019,4,Apple,3131,0.033676805920061004
5506,sikkim,2019,4,Motorola,1676,0.018026932839994
5507,sikkim,2019,4,OnePlus,1458,0.015682140859613
5508,sikkim,2019,4,Lenovo,1347,0.014488233016392
5509,sikkim,2019,4,Huawei,1245,0.013391128511810001
5510,sikkim,2019,4,Others,8300,0.08927419007873301
5511,sikkim,2020,1,Samsung,33471,0.31989563322533404
5512,sikkim,2020,1,Xiaomi,22619,0.216178761552503
5513,sikkim,2020,1,Vivo,15342,0.14662958396651002
5514,sikkim,2020,1,Oppo,10442,0.09979833892441001
5515,sikkim,2020,1,Realme,4166,0.039816115682732
5516,sikkim,2020,1,Apple,3439,0.032867888101996
5517,sikkim,2020,1,Motorola,1728,0.016515181925050002
5518,sikkim,2020,1,OnePlus,1548,0.014794850474524002
5519,sikkim,2020,1,Lenovo,1491,0.014250078848524
5520,sikkim,2020,1,HMD Global,1394,0.01332301134463
5521,sikkim,2020,1,Others,8991,0.08593055595378
5522,sikkim,2020,2,Samsung,38977,0.325022306351681
5523,sikkim,2020,2,Xiaomi,25245,0.21051358811217302
5524,sikkim,2020,2,Vivo,18182,0.15161648084989202
5525,sikkim,2020,2,Oppo,12295,0.102525829504423
5526,sikkim,2020,2,Realme,4814,0.040143094203684004
5527,sikkim,2020,2,Apple,3701,0.030861984139558003
5528,sikkim,2020,2,Motorola,1821,0.015184996789553
5529,sikkim,2020,2,HMD Global,1669,0.013917495684659002
5530,sikkim,2020,2,OnePlus,1607,0.013400488655031
5531,sikkim,2020,2,Lenovo,1576,0.013141985140217001
5532,sikkim,2020,2,Others,10034,0.083671750569124
5533,sikkim,2020,3,Samsung,44424,0.329620918136421
5534,sikkim,2020,3,Xiaomi,27830,0.206495366282564
5535,sikkim,2020,3,Vivo,21086,0.156455669904209
5536,sikkim,2020,3,Oppo,14009,0.10394515221891601
5537,sikkim,2020,3,Realme,5459,0.040505145689418
5538,sikkim,2020,3,Apple,4035,0.029939231151640003
5539,sikkim,2020,3,HMD Global,1906,0.014142298531604001
5540,sikkim,2020,3,Motorola,1879,0.013941961668880001
5541,sikkim,2020,3,OnePlus,1694,0.012569283165025001
5542,sikkim,2020,3,Lenovo,1657,0.012294747464254002
5543,sikkim,2020,3,Others,10794,0.08009022578706401
5544,sikkim,2020,4,Samsung,49275,0.33172212759941505
5545,sikkim,2020,4,Xiaomi,30296,0.20395441050739502
5546,sikkim,2020,4,Vivo,23560,0.158607271968386
5547,sikkim,2020,4,Oppo,15658,0.105410554519566
5548,sikkim,2020,4,Realme,6245,0.042041698363436006
5549,sikkim,2020,4,Apple,4413,0.029708569235844
5550,sikkim,2020,4,HMD Global,2070,0.013935358784998
5551,sikkim,2020,4,Motorola,1984,0.013356401849969002
5552,sikkim,2020,4,OnePlus,1764,0.011875349225476001
5553,sikkim,2020,4,Lenovo,1714,0.011538746356273001
5554,sikkim,2020,4,Others,11564,0.077849511589236
5555,sikkim,2021,1,Samsung,52629,0.32849394243912705
5556,sikkim,2021,1,Xiaomi,32524,0.20300474992666
5557,sikkim,2021,1,Vivo,26109,0.162964303770605
5558,sikkim,2021,1,Oppo,16921,0.10561564916704601
5559,sikkim,2021,1,Realme,7053,0.04402264485403801
5560,sikkim,2021,1,Apple,4803,0.029978840668360002
5561,sikkim,2021,1,HMD Global,2163,0.013500777090498002
5562,sikkim,2021,1,Motorola,2031,0.012676873911605002
5563,sikkim,2021,1,OnePlus,1924,0.012009013001441
5564,sikkim,2021,1,Huawei,1738,0.010848058522092
5565,sikkim,2021,1,Others,12318,0.076885146648524
5566,sikkim,2021,2,Samsung,55452,0.322883428438337
5567,sikkim,2021,2,Xiaomi,34745,0.202311633865144
5568,sikkim,2021,2,Vivo,28736,0.167322697100267
5569,sikkim,2021,2,Oppo,18141,0.105630604402003
5570,sikkim,2021,2,Realme,8547,0.049767089786887
5571,sikkim,2021,2,Apple,5244,0.030534528939093003
5572,sikkim,2021,2,HMD Global,2238,0.013031326423663002
5573,sikkim,2021,2,OnePlus,2072,0.012064749039245001
5574,sikkim,2021,2,Motorola,2043,0.011895889134738002
5575,sikkim,2021,2,Tecno,1729,0.010067543961802001
5576,sikkim,2021,2,Others,12793,0.074490508908815
5577,sikkim,2021,3,Samsung,57652,0.31215043342194804
5578,sikkim,2021,3,Xiaomi,37473,0.20289345021197303
5579,sikkim,2021,3,Vivo,32054,0.173552868814735
5580,sikkim,2021,3,Oppo,19674,0.106522716074783
5581,sikkim,2021,3,Realme,10359,0.056087669808817006
5582,sikkim,2021,3,Apple,5768,0.031230203635221002
5583,sikkim,2021,3,OnePlus,2450,0.013265256398455001
5584,sikkim,2021,3,HMD Global,2212,0.011976631491177002
5585,sikkim,2021,3,Tecno,2190,0.011857514903109
5586,sikkim,2021,3,Motorola,2041,0.011050770738468002
5587,sikkim,2021,3,Others,12820,0.069412484501307
5588,sikkim,2021,4,Samsung,59868,0.303271920448616
5589,sikkim,2021,4,Xiaomi,39826,0.20174563212044103
5590,sikkim,2021,4,Vivo,34807,0.17632100178818302
5591,sikkim,2021,4,Oppo,20992,0.10633868099915401
5592,sikkim,2021,4,Realme,12763,0.064653229115482
5593,sikkim,2021,4,Apple,6458,0.032714138809667004
5594,sikkim,2021,4,OnePlus,2920,0.014791775367641001
5595,sikkim,2021,4,Tecno,2588,0.013109970771046002
5596,sikkim,2021,4,HMD Global,2358,0.011944865177020002
5597,sikkim,2021,4,Motorola,2089,0.010582198199658001
5598,sikkim,2021,4,Others,12738,0.064526587203088
5599,sikkim,2022,1,Samsung,61996,0.29575986565911
5600,sikkim,2022,1,Xiaomi,41866,0.19972712006717003
5601,sikkim,2022,1,Vivo,37402,0.17843103579879402
5602,sikkim,2022,1,Oppo,22501,0.10734390504541601
5603,sikkim,2022,1,Realme,14771,0.070466949087855
5604,sikkim,2022,1,Apple,7058,0.033671093809632
5605,sikkim,2022,1,OnePlus,3294,0.015714449278681
5606,sikkim,2022,1,Tecno,3147,0.015013166933821001
5607,sikkim,2022,1,HMD Global,2316,0.011048774902679
5608,sikkim,2022,1,Motorola,2125,0.010137584917181001
5609,sikkim,2022,1,Others,13140,0.062686054499656
5610,tamil-nadu,2018,1,Xiaomi,503469,0.23920562688086103
5611,tamil-nadu,2018,1,Samsung,408997,0.1943205714302
5612,tamil-nadu,2018,1,Vivo,256682,0.121953444440537
5613,tamil-nadu,2018,1,Oppo,160460,0.076236937903431
5614,tamil-nadu,2018,1,Motorola,100336,0.047671129262612
5615,tamil-nadu,2018,1,OnePlus,93643,0.044491185193138
5616,tamil-nadu,2018,1,Apple,93282,0.044319668711877
5617,tamil-nadu,2018,1,Lenovo,92559,0.043976160634449
5618,tamil-nadu,2018,1,Realme,82612,0.039250192659094005
5619,tamil-nadu,2018,1,Huawei,59799,0.028411396296194002
5620,tamil-nadu,2018,1,Others,252915,0.12016368658760102
5621,tamil-nadu,2018,2,Xiaomi,723469,0.24147540283227503
5622,tamil-nadu,2018,2,Samsung,574902,0.19188754741264702
5623,tamil-nadu,2018,2,Vivo,390299,0.13027179913726
5624,tamil-nadu,2018,2,Oppo,240094,0.08013722131509701
5625,tamil-nadu,2018,2,Motorola,139685,0.046623271549474
5626,tamil-nadu,2018,2,Lenovo,127831,0.042666710279849
5627,tamil-nadu,2018,2,Apple,123693,0.041285551976010006
5628,tamil-nadu,2018,2,OnePlus,119948,0.040035566995857
